AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2009,26660,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541080,181500,A13,Victoria Dock Rd,0.8,0.5,283,78,7947,1320,929,58,17,29,11,8,12,135,10409
2009,26664,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,540000,184830,A11,A114,1.6,0.99,388,244,17590,722,1885,467,26,15,3,2,22,535,20976
2009,26672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542000,183400,A112,A117,1.8,1.12,317,328,19201,1060,2715,295,40,3,6,9,4,357,23661
2009,28406,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538670,184500,A11,A112,0.5,0.31,217,421,21324,1028,2465,552,76,100,7,16,26,777,26015
2009,28672,Counted,Manual count,London,Newham,A406,PA,543450,185670,LA Boundary,A124,1.9,1.18,0,1336,112011,585,14008,3200,516,938,27,454,1968,7103,135043
2009,28773,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538560,185340,LA boundary,Leyton Rd,0.2,0.12,333,112,8727,153,1064,252,20,17,3,3,8,303,10359
2009,28876,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543500,181240,A1020,A13,1.7,1.06,46,39,5711,482,806,184,26,22,11,20,61,324,7362
2009,36676,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540000,183360,A1011,A114,1.1,0.68,141,136,14349,995,1739,236,22,11,5,19,10,303,17522
2009,36681,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542180,185000,A124,A118,2.1,1.3,203,141,15353,763,1899,183,24,1,0,4,2,214,18370
2009,37543,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539600,181230,A1020,A13,1.3,0.81,229,274,14125,892,2145,455,109,183,10,13,23,793,18229
2009,38439,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539000,184650,A112,A11 The Grove,0.2,0.12,454,718,18009,876,3137,551,59,44,20,8,32,714,23454
2009,38830,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,541670,180600,A112,A112,0.5,0.31,30,206,21060,337,2450,544,52,90,10,23,274,993,25046
2009,46201,Counted,Manual count,London,Newham,A11,PA,538660,184000,A115,A11 Great Eastern Rd,0.4,0.25,759,637,28407,1498,3562,551,61,99,11,4,52,778,34882
2009,46217,Counted,Manual count,London,Newham,A13,PA,540000,181700,A1011,A112,1.7,1.06,24,2892,88871,529,15373,4126,487,1110,81,223,857,6884,114549
2009,46669,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541100,182000,A124,A13,1,0.62,182,151,14880,909,1193,192,34,36,6,7,8,283,17416
2009,46672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543683,180000,A112,A1020,1.3,0.81,113,214,7444,578,1602,369,43,72,34,178,324,1020,10858
2009,48610,Estimated,Estimated using previous year's AADF on this link,London,Newham,A13,PA,543000,182214,A117,A13,1.1,0.68,20,3107,121025,487,17421,4084,652,820,295,369,717,6937,148977
2009,48812,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541400,180900,Prince Regent Lane,A1020,0.5,0.31,74,120,9884,400,1767,178,15,37,6,2,1,239,12410
2009,48813,Counted,Manual count,London,Newham,A112,PA,542700,180020,A1020,A117,1.8,1.12,69,54,4462,421,426,106,4,3,0,2,13,128,5491
2009,49007,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,540250,180293,A1011,A112,1.9,1.18,78,276,18076,438,2646,879,144,371,30,19,222,1665,23101
2009,56496,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,542000,186140,A117,A118,0.9,0.56,113,87,7630,90,860,116,18,19,1,0,2,156,8823
2009,56512,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,540000,182000,A13,A112,1.9,1.18,234,232,12290,1212,1772,364,27,8,5,2,2,408,15914
2009,56897,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539181,182643,A13,A112,2.3,1.43,179,194,15508,342,3319,725,60,95,10,2,1,893,20256
2009,57911,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539050,184500,A118,A11 Great Eastern Rd,0.2,0.12,398,677,23824,1032,2652,695,47,25,20,9,15,811,28996
2009,58231,Counted,Manual count,London,Newham,A406,PA,543792,183560,A124,A13,1.3,0.81,0,745,80073,621,10694,2493,444,658,124,442,1895,6056,98189
2009,58444,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,542900,180880,A112,A117,2.2,1.37,41,165,21635,210,2690,513,107,81,28,81,173,983,25683
2009,70203,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543330,179840,ferry,A112,0.5,0.31,154,206,3628,1168,851,234,102,105,47,104,385,977,6830
2009,73000,Counted,Dependent on a neighbouring counted link,London,Newham,A13,PA,544250,182930,A406 / A1020,LA boundary,0.6,0.37,88,2037,84604,606,16027,4603,573,1787,37,547,2077,9624,112898
2009,73819,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,541766,186324,LA Boundary,A117,0.1,0.06,334,181,15268,381,1315,304,24,7,3,2,2,342,17487
2009,73820,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540500,185500,A118,LA Boundary,1,0.62,142,92,10762,71,902,181,13,20,3,5,3,225,12052
2009,73822,Counted,Manual count,London,Newham,A13,PA,539227,181449,LA Boundary,A1011,0.3,0.19,489,2096,79916,998,13651,2848,547,969,275,258,614,5511,102172
2009,73823,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,539665,180840,LA Boundary,A1011,0.9,0.56,159,473,20358,127,3214,814,161,250,36,86,76,1423,25595
2009,75291,Counted,Manual count,London,Newham,A124,PA,542500,183540,A117,A117,0.2,0.12,212,198,24809,1407,2038,380,56,19,1,2,7,465,28917
2010,6644,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,539200,184000,A118,A1011,0.8,0.5,233,107,13242,1282,1237,210,46,14,6,4,0,280,16148
2010,6649,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542040,185600,A118,A116,0.8,0.5,128,65,8008,740,1193,95,18,2,1,0,0,116,10122
2010,6650,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542000,185480,A114,A117,1.6,0.99,377,328,15917,890,2478,229,31,13,51,16,22,362,19975
2010,8376,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538818,184238,A11 Great Eastern Rd,A112 Tramway Ave,0.2,0.12,967,751,26329,2020,2927,719,68,57,0,7,21,872,32899
2010,8542,Counted,Manual count,London,Newham,A118,PA,543000,186045,A116,A406,0.9,0.56,411,297,42717,1152,4062,567,33,36,11,17,30,694,48922
2010,16202,Counted,Manual count,London,Newham,A13,PA,542000,182120,A112,A117,2,1.24,23,2451,107876,485,17766,3731,509,2014,0,186,899,7339,135917
2010,16628,Counted,Manual count,London,Newham,A112,PA,540670,183000,A114,A124,0.9,0.56,208,134,18492,382,1652,344,18,24,11,7,2,406,21066
2010,16631,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540350,184000,A112,A118,2,1.24,194,96,13305,372,1811,117,17,4,0,1,2,141,15725
2010,16632,Estimated,Estimated using previous year's AADF on this link,London,Newham,A115,PA,538360,184000,LA Boundary,A11,1.3,0.81,477,199,7472,282,1373,279,87,75,7,10,59,517,9843
2010,16634,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542740,183000,A13,A124,1.5,0.93,451,179,15636,1360,1657,248,12,18,1,2,2,283,19115
2010,18346,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,539000,184400,A11,A11,0.2,0.12,612,615,26812,2087,2744,687,60,32,0,4,22,805,33063
2010,18434,Counted,Manual count,London,Newham,A124,PA,543000,183663,A117,A406(T),1.2,0.75,135,134,25079,729,2015,384,38,8,1,0,9,440,28397
2010,18473,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542280,185666,A117,A116,0.5,0.31,488,215,14607,724,1830,283,68,44,23,9,26,453,17829
2010,18728,Counted,Manual count,London,Newham,A1020,PA,543900,181900,A117,A13(T),2,1.24,82,839,41996,549,2730,1229,89,127,142,200,254,2041,48155
2010,26201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538150,183345,A12,A115,1,0.62,652,956,40321,1441,5282,1341,304,515,109,61,82,2412,50412
2010,26659,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538700,185000,Major Rd,A11,0.7,0.43,285,192,10391,583,1820,194,79,17,4,2,2,298,13284
2010,26660,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541080,181500,A13,Victoria Dock Rd,0.8,0.5,312,78,7820,1330,913,60,17,25,12,7,12,133,10274
2010,26664,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,540000,184830,A11,A114,1.6,0.99,428,241,17308,728,1851,488,26,13,3,2,22,554,20682
2010,26672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542000,183400,A112,A117,1.8,1.12,350,324,18894,1068,2667,308,40,3,7,8,4,370,23323
2010,28406,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538670,184500,A11,A112,0.5,0.31,239,416,20983,1036,2421,576,76,86,8,14,25,785,25641
2010,28672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A406,PA,543450,185670,LA Boundary,A124,1.9,1.18,0,1321,110219,590,13756,3341,513,805,30,412,1897,6998,132884
2010,28773,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538560,185340,LA boundary,Leyton Rd,0.2,0.12,367,110,8588,154,1045,263,20,15,3,3,8,312,10209
2010,28876,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543500,181240,A1020,A13,1.7,1.06,51,39,5620,486,792,192,26,19,13,18,59,327,7264
2010,36676,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540000,183360,A1011,A114,1.1,0.68,156,134,14120,1003,1708,246,22,9,5,17,10,309,17274
2010,36681,Counted,Manual count,London,Newham,A117,PA,542180,185000,A124,A118,2.1,1.3,136,86,18909,543,1003,277,7,16,5,2,8,315,20856
2010,37543,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539600,181230,A1020,A13,1.3,0.81,253,271,13899,899,2106,475,109,157,11,11,23,786,17961
2010,38439,Counted,Manual count,London,Newham,A11,PA,539000,184650,A112,A11 The Grove,0.2,0.12,230,431,19232,1020,1937,601,45,58,57,4,14,779,23399
2010,38830,Counted,Manual count,London,Newham,A1020,PA,541670,180600,A112,A112,0.5,0.31,61,229,21840,371,2516,958,238,170,5,8,324,1703,26659
2010,46201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538660,184000,A115,A11 Great Eastern Rd,0.4,0.25,838,630,27953,1510,3497,575,61,85,13,4,50,788,34378
2010,46217,Counted,Manual count,London,Newham,A13,PA,540000,181700,A1011,A112,1.7,1.06,12,2548,77964,481,13492,3645,437,1190,0,169,604,6045,100530
2010,46669,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541100,182000,A124,A13,1,0.62,201,149,14642,916,1172,200,34,30,6,7,8,285,17164
2010,46672,Counted,Manual count,London,Newham,A117,PA,543683,180000,A112,A1020,1.3,0.81,128,164,8760,226,1329,399,54,43,0,76,309,881,11360
2010,48610,Counted,Manual count,London,Newham,A13,PA,543000,182214,A117,A13,1.1,0.68,22,2892,76083,344,10752,2424,430,847,178,311,741,4931,95002
2010,48812,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541400,180900,Prince Regent Lane,A1020,0.5,0.31,82,118,9726,403,1735,186,15,32,6,2,1,242,12224
2010,48813,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,542700,180020,A1020,A117,1.8,1.12,76,54,4390,425,418,110,4,3,0,2,13,132,5419
2010,49007,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,540250,180293,A1011,A112,1.9,1.18,87,273,17786,442,2599,918,144,318,33,18,214,1645,22745
2010,56496,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,542000,186140,A117,A118,0.9,0.56,124,86,7508,91,845,121,18,16,1,0,2,158,8688
2010,56512,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,540000,182000,A13,A112,1.9,1.18,259,229,12094,1222,1740,380,27,7,5,2,2,423,15708
2010,56897,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539181,182643,A13,A112,2.3,1.43,198,192,15260,344,3259,757,60,81,11,2,1,912,19967
2010,57911,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539050,184500,A118,A11 Great Eastern Rd,0.2,0.12,439,670,23443,1040,2604,726,47,21,22,8,14,838,28595
2010,58231,Counted,Manual count,London,Newham,A406,PA,543792,183560,A124,A13,1.3,0.81,37,1344,101121,546,11808,2709,397,685,82,311,2129,6313,121132
2010,58444,Counted,Manual count,London,Newham,A1020,PA,542900,180880,A112,A117,2.2,1.37,85,158,19915,144,1268,437,57,83,42,18,303,940,22425
2010,70203,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543330,179840,ferry,A112,0.5,0.31,170,204,3570,1177,835,244,102,91,52,94,371,954,6740
2010,73000,Counted,Dependent on a neighbouring counted link,London,Newham,A13,PA,544250,182930,A406 / A1020,LA boundary,0.6,0.37,116,1490,68556,257,11752,3831,1286,2971,90,238,2443,10859,92914
2010,73819,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,541766,186324,LA Boundary,A117,0.1,0.06,324,170,14856,405,1300,316,24,6,3,2,2,353,17084
2010,73820,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540500,185500,A118,LA Boundary,1,0.62,138,86,10471,76,892,188,13,17,3,5,3,229,11754
2010,73822,Estimated,Estimated using previous year's AADF on this link,London,Newham,A13,PA,539227,181449,LA Boundary,A1011,0.3,0.19,539,2073,78638,1006,13406,2973,544,831,307,234,592,5481,100604
2010,73823,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,539665,180840,LA Boundary,A1011,0.9,0.56,176,468,20032,128,3156,849,160,214,40,78,73,1414,25198
2010,75291,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542500,183540,A117,A117,0.2,0.12,233,196,24412,1418,2001,396,56,16,1,2,7,478,28505
2011,6644,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,539200,184000,A118,A1011,0.8,0.5,229,105,13057,1299,1216,206,49,16,4,4,0,279,15956
2011,6649,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542040,185600,A118,A116,0.8,0.5,126,63,7896,750,1172,93,19,2,1,0,0,115,9996
2011,6650,Counted,Manual count,London,Newham,A118,PA,542000,185480,A114,A117,1.6,0.99,353,246,20333,957,1935,394,76,24,9,7,7,517,23988
2011,8376,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538818,184238,A11 Great Eastern Rd,A112 Tramway Ave,0.2,0.12,951,738,25960,2046,2877,706,72,63,0,7,22,870,32491
2011,8542,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,543000,186045,A116,A406,0.9,0.56,404,292,42119,1167,3992,557,35,39,8,17,31,687,48257
2011,16202,Counted,Manual count,London,Newham,A13,PA,542000,182120,A112,A117,2,1.24,0,2321,92590,388,15906,3405,320,1653,106,130,572,6186,117391
2011,16628,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540670,183000,A114,A124,0.9,0.56,205,132,18233,387,1624,337,19,26,9,7,2,400,20776
2011,16631,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540350,184000,A112,A118,2,1.24,190,94,13119,376,1780,115,18,4,0,1,2,140,15509
2011,16634,Counted,Manual count,London,Newham,A117,PA,542740,183000,A13,A124,1.5,0.93,179,131,17235,636,1422,267,18,4,0,1,0,290,19714
2011,18346,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,539000,184400,A11,A11,0.2,0.12,602,605,26437,2114,2697,675,63,35,0,4,23,800,32653
2011,18434,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,543000,183663,A117,A406(T),1.2,0.75,133,132,24727,739,1981,377,40,9,1,0,10,437,28016
2011,18473,Counted,Manual count,London,Newham,A118,PA,542280,185666,A117,A116,0.5,0.31,574,502,13455,868,2009,231,49,32,20,6,0,338,17172
2011,18728,Counted,Manual count,London,Newham,A1020,PA,543900,181900,A117,A13(T),2,1.24,115,277,47494,486,4793,1056,288,642,311,38,620,2955,56005
2011,26201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538150,183345,A12,A115,1,0.62,641,940,39756,1460,5192,1317,322,570,84,61,87,2441,49789
2011,26659,Counted,Manual count,London,Newham,A112,PA,538700,185000,Major Rd,A11,0.7,0.43,600,196,6877,368,1083,263,24,24,1,4,9,325,8849
2011,26660,Counted,Manual count,London,Newham,A112,PA,541080,181500,A13,Victoria Dock Rd,0.8,0.5,119,118,9972,739,1106,226,0,0,78,14,5,323,12258
2011,26664,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,540000,184830,A11,A114,1.6,0.99,420,237,17066,737,1819,479,28,15,3,2,24,551,20410
2011,26672,Counted,Manual count,London,Newham,A124,PA,542000,183400,A112,A117,1.8,1.12,280,158,13438,1096,1496,234,23,16,0,1,0,274,16462
2011,28406,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538670,184500,A11,A112,0.5,0.31,235,409,20689,1049,2380,566,80,95,6,14,26,787,25314
2011,28672,Counted,Manual count,London,Newham,A406,PA,543450,185670,LA Boundary,A124,1.9,1.18,0,1148,82950,313,12143,2292,460,364,632,395,1272,5415,101969
2011,28773,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538560,185340,LA boundary,Leyton Rd,0.2,0.12,360,108,8468,156,1027,258,22,16,3,3,8,310,10069
2011,28876,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543500,181240,A1020,A13,1.7,1.06,51,39,5542,492,779,188,28,21,10,18,63,328,7180
2011,36676,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540000,183360,A1011,A114,1.1,0.68,153,132,13923,1016,1679,241,24,10,4,17,11,307,17057
2011,36681,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542180,185000,A124,A118,2.1,1.3,134,84,18644,550,986,272,7,18,4,2,8,311,20575
2011,37543,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539600,181230,A1020,A13,1.3,0.81,249,267,13705,911,2071,466,115,173,8,11,25,798,17752
2011,38439,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539000,184650,A112,A11 The Grove,0.2,0.12,226,424,18963,1033,1904,590,48,64,44,4,15,765,23089
2011,38830,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,541670,180600,A112,A112,0.5,0.31,60,226,21534,376,2473,941,252,188,4,8,342,1735,26344
2011,46201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538660,184000,A115,A11 Great Eastern Rd,0.4,0.25,824,619,27562,1530,3438,565,64,94,10,4,53,790,33939
2011,46217,Counted,Manual count,London,Newham,A13,PA,540000,181700,A1011,A112,1.7,1.06,0,2084,91798,344,17350,3019,439,1188,52,236,757,5691,117267
2011,46669,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541100,182000,A124,A13,1,0.62,198,147,14437,928,1152,196,36,34,4,7,8,285,16949
2011,46672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543683,180000,A112,A1020,1.3,0.81,126,161,8637,229,1307,391,57,47,0,75,326,896,11230
2011,48610,Estimated,Estimated using previous year's AADF on this link,London,Newham,A13,PA,543000,182214,A117,A13,1.1,0.68,22,2843,75018,349,10570,2380,454,938,137,307,782,4998,93778
2011,48812,Counted,Manual count,London,Newham,A112,PA,541400,180900,Prince Regent Lane,A1020,0.5,0.31,40,72,7519,418,977,165,22,46,1,1,17,252,9238
2011,48813,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,542700,180020,A1020,A117,1.8,1.12,74,54,4328,431,410,108,4,3,0,2,14,131,5354
2011,49007,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,540250,180293,A1011,A112,1.9,1.18,85,269,17537,448,2554,901,153,352,25,18,226,1675,22483
2011,56496,Counted,Manual count,London,Newham,A116,PA,542000,186140,A117,A118,0.9,0.56,132,50,8525,47,963,134,14,4,1,3,0,156,9741
2011,56512,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,540000,182000,A13,A112,1.9,1.18,254,225,11925,1238,1710,373,29,8,4,2,2,418,15516
2011,56897,Counted,Manual count,London,Newham,A1011,PA,539181,182643,A13,A112,2.3,1.43,115,153,12739,596,2685,564,77,64,1,0,0,706,16879
2011,57911,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539050,184500,A118,A11 Great Eastern Rd,0.2,0.12,432,659,23115,1054,2560,713,50,23,17,8,15,826,28214
2011,58231,Counted,Manual count,London,Newham,A406,PA,543792,183560,A124,A13,1.3,0.81,0,1091,81184,641,13462,6643,584,1219,273,409,2035,11163,107541
2011,58444,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,542900,180880,A112,A117,2.2,1.37,83,156,19636,146,1247,429,61,92,32,18,320,952,22137
2011,70203,Counted,Manual count,London,Newham,A117,PA,543330,179840,ferry,A112,0.5,0.31,133,112,3254,525,739,211,64,36,34,45,195,585,5215
2011,73000,Counted,Dependent on a neighbouring counted link,London,Newham,A13,PA,544250,182930,A406 / A1020,LA boundary,0.6,0.37,0,1240,67621,425,14906,4710,1375,2444,62,741,2435,11767,95959
2011,73819,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,541766,186324,LA Boundary,A117,0.1,0.06,322,170,14811,418,1294,316,26,6,3,2,2,355,17048
2011,73820,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540500,185500,A118,LA Boundary,1,0.62,138,86,10440,79,887,188,14,20,3,5,3,233,11725
2011,73822,Counted,Manual count,London,Newham,A13,PA,539227,181449,LA Boundary,A1011,0.3,0.19,0,2562,65081,161,11736,2263,387,1029,314,126,466,4585,84125
2011,73823,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,539665,180840,LA Boundary,A1011,0.9,0.56,174,460,19752,130,3103,833,170,237,30,77,77,1424,24869
2011,75291,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542500,183540,A117,A117,0.2,0.12,229,192,24070,1436,1967,388,59,18,1,2,7,475,28140
2012,6644,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,539200,184000,A118,A1011,0.8,0.5,235,100,12630,1369,1177,217,56,19,3,4,0,298,15574
2012,6649,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542040,185600,A118,A116,0.8,0.5,129,60,7638,790,1134,98,22,2,1,0,0,123,9745
2012,6650,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542000,185480,A114,A117,1.6,0.99,363,234,19668,1008,1873,415,86,28,7,7,7,551,23334
2012,8376,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538818,184238,A11 Great Eastern Rd,A112 Tramway Ave,0.2,0.12,977,702,25111,2156,2785,743,82,75,0,7,23,930,31683
2012,8542,Counted,Manual count,London,Newham,A118,PA,543000,186045,A116,A406,0.9,0.56,251,266,27054,1178,2992,475,47,63,28,23,1,638,32129
2012,16202,Counted,Manual count,London,Newham,A13,PA,542000,182120,A112,A117,2,1.24,616,2124,92888,903,16429,4316,604,2028,104,194,971,8218,120562
2012,16628,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540670,183000,A114,A124,0.9,0.56,211,126,17637,408,1572,355,22,31,7,7,2,423,20165
2012,16631,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540350,184000,A112,A118,2,1.24,195,89,12690,396,1723,121,20,5,0,1,2,149,15048
2012,16634,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542740,183000,A13,A124,1.5,0.93,184,125,16671,670,1376,281,20,5,0,1,0,307,19150
2012,18346,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,539000,184400,A11,A11,0.2,0.12,619,576,25572,2227,2610,710,71,42,0,4,24,852,31837
2012,18434,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,543000,183663,A117,A406(T),1.2,0.75,137,126,23918,779,1917,397,45,11,1,0,11,464,27204
2012,18473,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542280,185666,A117,A116,0.5,0.31,590,478,13015,915,1944,243,56,38,16,6,0,358,16710
2012,18728,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,543900,181900,A117,A13(T),2,1.24,118,264,45941,512,4639,1111,327,762,241,38,657,3136,54491
2012,26201,Counted,Manual count,London,Newham,A11,PA,538150,183345,A12,A115,1,0.62,1771,906,24052,1462,2949,693,128,139,0,62,58,1080,30450
2012,26659,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538700,185000,Major Rd,A11,0.7,0.43,616,186,6652,388,1048,277,27,28,1,4,10,347,8621
2012,26660,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541080,181500,A13,Victoria Dock Rd,0.8,0.5,122,112,9646,779,1070,238,0,0,60,14,5,317,11925
2012,26664,Counted,Manual count,London,Newham,A118,PA,540000,184830,A11,A114,1.6,0.99,396,257,11154,779,1750,339,37,28,12,27,39,482,14423
2012,26672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542000,183400,A112,A117,1.8,1.12,288,150,12999,1155,1448,246,26,19,0,1,0,292,16044
2012,28406,Counted,Manual count,London,Newham,A11,PA,538670,184500,A11,A112,0.5,0.31,389,265,10737,710,1636,434,19,1,13,5,12,484,13832
2012,28672,Counted,Manual count,London,Newham,A406,PA,543450,185670,LA Boundary,A124,1.9,1.18,0,1146,85704,451,13508,3881,730,1091,391,514,2457,9064,109873
2012,28773,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538560,185340,LA boundary,Leyton Rd,0.2,0.12,370,103,8191,164,994,271,25,19,2,3,8,329,9781
2012,28876,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543500,181240,A1020,A13,1.7,1.06,52,37,5361,518,754,198,32,25,8,18,67,347,7017
2012,36676,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540000,183360,A1011,A114,1.1,0.68,157,126,13468,1070,1625,254,27,12,3,17,12,324,16613
2012,36681,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542180,185000,A124,A118,2.1,1.3,138,80,18034,579,954,286,8,21,3,2,8,329,19977
2012,37543,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539600,181230,A1020,A13,1.3,0.81,256,254,13257,960,2004,490,130,205,6,11,27,870,17345
2012,38439,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539000,184650,A112,A11 The Grove,0.2,0.12,232,403,18343,1088,1843,621,54,76,34,4,16,805,22483
